Training_Loss,Training_KL_Divergence,Training_Reconstruction,Validation_Loss,Validation_KL_Divergence,Validation_Reconstruction,Number of optimiser steps
1055.4382630109524,17.21912647529106,-1038.219150227775,28.493966583657055,7.648797769462113,-20.845170012617533,29
20.179557840248453,3.528333352708238,-16.651224659979672,15.849926771315854,1.663850868697715,-14.186075396242394,58
18.37405381838831,1.3106693091176969,-17.06338457235822,17.65569482651432,1.5577728642826587,-16.097922266057108,87
19.370651625745747,0.930599981263822,-18.44005170020931,18.552809386126764,0.531243720940784,-18.02156485498479,116
16.831546602596127,0.510571121775197,-16.3209754750379,14.849414167150988,0.44971131012503024,-14.399702629156872,145
18.678170949647814,0.4444743180616688,-18.233696850289846,18.217862340201318,0.3523899432832161,-17.865471493881362,174
18.00504327582682,0.364319817102468,-17.640723349372504,17.47905348043526,0.3239056198997835,-17.155148396449807,203
17.39129935183625,0.34663944812173225,-17.044659767024704,17.055485936392724,0.29660913585561566,-16.758876024094302,232
16.967127107075584,0.30503437984344584,-16.662092803988724,16.6949376131581,0.2820770803806001,-16.412859891368225,261
16.574020776885348,0.28620730240263514,-16.287813651390874,16.22987139541491,0.23640548655417112,-15.993465727409431,290
16.078178630774183,0.2523258996772135,-15.825852483478114,15.697396295260539,0.23000773286397477,-15.46738778173396,319
15.344379292564854,0.23281350183118926,-15.11156573816066,14.580075956023899,0.21930790580479445,-14.360767465777101,348
15.542065226124823,0.33247409976172737,-15.209590857189308,16.736608623403363,0.48967868669898107,-16.24693149802959,377
17.65628103910234,0.33329882905659364,-17.32298182915432,17.217080344141056,0.18408521719738447,-17.03299463322732,406
17.081929699982933,0.23231656299010658,-16.849613109786297,16.736335568723426,0.19803059417589575,-16.53830631222345,435
16.72107099934739,0.2116859403439893,-16.509385114205056,16.50077543005479,0.18534535433338806,-16.315430227634128,464
16.515489498336102,0.19352674037382384,-16.321962468022154,16.32460886187258,0.18422629347944683,-16.14038247977738,493
16.331992915867446,0.1859137010416622,-16.146079150686717,16.146080861049416,0.16839116231530113,-15.977690570122373,522
16.13668657532075,0.17992057190446106,-15.956766096996235,15.920165272940576,0.15372118063732587,-15.766444653536366,551
15.875525028729255,0.1638645375313806,-15.711660669026065,15.598473751439457,0.14702730896198643,-15.451445723001935,580
15.466845313664177,0.15531556806070146,-15.311529796730722,15.040831439262998,0.13977971963122882,-14.901051479103291,609
14.39242309772193,0.15529112069320258,-14.237131827458526,12.644670131987175,0.1273323097060212,-12.517337765313883,638
16.584154440260512,0.2128378242221399,-16.371316407192108,16.706678458019695,0.13832195881193718,-16.56835748453056,667
16.678288160111702,0.12377654126092644,-16.554511561283334,16.484780742003853,0.11769897114914075,-16.36708055344303,696
16.478903979687338,0.11137448394180265,-16.367529418003205,16.300932791380756,0.10344550567390644,-16.19748680992464,725
16.322617372052278,0.10934872690345906,-16.213268460880435,16.15366274065676,0.10698490438208116,-16.046678121111036,754
16.159696800837576,0.11223222684965375,-16.047464440123907,15.989476701854604,0.10360448866818858,-15.88587127955614,783
15.983631785938469,0.11584897170124664,-15.867782878770587,15.800864565688952,0.10384936670286465,-15.697015002765486,812
15.781320979865935,0.11094044521861723,-15.67038047983996,15.567675539877563,0.09644719984679095,-15.471228405437639,841
15.528032866439062,0.10907407868920509,-15.418958905776254,15.294426639523126,0.11266132160625626,-15.181765395983131,870
15.200108185361213,0.1093734761057247,-15.090734816175837,14.894257461075235,0.10003124929107396,-14.794226317279106,899
14.652428284238166,0.10512751892882645,-14.547300731991196,14.081002556117236,0.09337357609672883,-13.987629173076257,928
12.996295961550342,0.10602302009767577,-12.890272853392881,15.289579737502917,0.11429888379257337,-15.175280815732163,957
27.655072545532093,2.3351885504864542,-25.31988419403446,20.11457952988886,0.7550496886261796,-19.359530558628318,986
17.44840479790836,0.31255278172014567,-17.13585221228552,15.965272548979362,0.18105341480896536,-15.784219387358268,1015
15.086885747730797,0.1779836120521352,-14.908902320735642,13.198816139086158,0.14351721991479924,-13.055299471964878,1044
13.528179331677489,0.13964775431379595,-13.38853178686712,12.889536300591663,0.12326150657856359,-12.766275591554894,1073
17.09056034950332,0.4566728982010645,-16.633887344579055,18.63554546052376,0.34779047755013526,-18.28775429514657,1102
17.941638908680638,0.1683586673542052,-17.773280033334483,16.96654632028225,0.10560727119445801,-16.86093868829508,1131
16.647793697285678,0.11637703428720561,-16.531416416693943,16.199421165263757,0.10854788797091594,-16.090873515711422,1160
16.000144559992712,0.1140164971483056,-15.88612818271086,15.567682916084221,0.0980974541301221,-15.469585587493086,1189
15.107287066248313,0.101674747309322,-15.005612206169895,14.031977442513526,0.08099007079031616,-13.950987689262998,1218
14.82381641930493,0.11241222098223298,-14.711404466050725,16.023833384556053,0.10442509904371954,-15.919408207446073,1247
16.152248962974337,0.09369080411034093,-16.058558252706813,16.026886357670335,0.08453428428784936,-15.942352564988939,1276
16.03420855218284,0.08837678059196262,-15.945831500708465,15.856931399455112,0.08954700537487469,-15.767384756982853,1305
15.833840833872129,0.09118332975885965,-15.74265727555213,15.631052759896338,0.07810198733236938,-15.552950698717506,1334
15.582429143533423,0.08440204610372457,-15.498027174843449,15.346651668042208,0.0738924383062177,-15.27275909153761,1363
15.23188642209525,0.0803786618049773,-15.151507914920627,14.889236256084612,0.0696922593412146,-14.819543349004425,1392
14.509541516792945,0.0761415775056185,-14.433399894403124,13.531156151695589,0.06701426801428331,-13.464141845703125,1421
12.618406100204787,0.07840531551851064,-12.540000932350706,11.589216958105037,0.07285373717282725,-11.516363903484514,1450
11.571836223413031,0.07751797262862604,-11.494318111465942,12.451963669430894,0.07875880414405756,-12.37320513429895,1479
11.991201109502386,0.077363633531194,-11.913837521183977,11.060946709286851,0.07965770653918781,-10.981289078704023,1508
15.21473572193722,0.15672060436555807,-15.058014891770604,15.555586308504628,0.08615567620876616,-15.469430839065957,1537
15.580676056715724,0.06465094657296513,-15.516024807190815,15.384913140693596,0.06422167752696349,-15.3206911340224,1566
15.357784383746466,0.06814321458273975,-15.289641274112588,15.17085122640154,0.05661156747193463,-15.114238907805586,1595
15.15583037909494,0.06724226093607674,-15.088588289809726,14.980050382360949,0.06347047016683934,-14.916579795094718,1624
14.9597826803138,0.06746900824228222,-14.892313644930704,14.768545412384304,0.053478154460940744,-14.715067095461144,1653
14.736430008329918,0.06623976923270683,-14.670190140325678,14.528025652455018,0.06157001140898308,-14.46645618539996,1682
14.458461812996154,0.06390298727197448,-14.394558924429997,14.208340205977448,0.0569421633154945,-14.151398650312846,1711
14.083217260198793,0.060223968939849534,-14.022993329604379,13.74605375475588,0.05361945228239076,-13.692433855174917,1740
13.481643590538084,0.05694093659536578,-13.424702569694476,12.894307921418047,0.054612829621914216,-12.839695078081789,1769
12.223200793828827,0.05497658384148578,-12.16822396880868,11.194578432403835,0.05250208145749252,-11.142076205363315,1798
10.46874406240478,0.057418742345475574,-10.411325397933068,9.495269437806796,0.04827707161945579,-9.446992047065127,1827
12.188212683865885,0.10166635442332107,-12.086546455223479,13.198671526613488,0.08949222817885137,-13.109180146614007,1856
13.473098608729858,0.0583296042950177,-13.414769047544704,13.151033047026237,0.03733716232586751,-13.113695667908255,1885
12.7493455354802,0.04612249549983486,-12.703223080198715,12.007679956149211,0.04066608015414888,-11.967014008918694,1914
11.348736440202236,0.049925902121122245,-11.298810477293577,10.565137534014946,0.04099664909649739,-10.524140349531596,1943
10.187937106686627,0.045860078198118534,-10.142077116876873,9.519168305186044,0.046544999675413146,-9.472623166784777,1972
11.05614740504188,0.056679017948604866,-10.99946828924177,11.84398441821073,0.05474343078326335,-11.789241284395741,2001
11.88994846217819,0.03918833480254555,-11.85076032846739,11.354545306315464,0.035094415719530224,-11.319450716001798,2030
10.680480059084319,0.04161121790700868,-10.638868683096856,9.546059017687773,0.035916169132806555,-9.510142773653554,2059
8.275975766754991,0.03948863693477037,-8.2364870048279,6.45899309310238,0.03981646447055108,-6.419176489905974,2088
12.521654897645657,0.12941387246435768,-12.392241422238923,11.235832003365577,0.10048179499870907,-11.135349780057384,2117
10.913878879315797,0.054831168978847766,-10.85904767626307,10.197594102505034,0.037893147067686095,-10.159701322032287,2146
12.598465484190145,0.038003568481058375,-12.560461731966432,11.232403637033649,0.05609118516466259,-11.176312336879494,2175
13.349334318293495,0.04256405792267872,-13.306770249001904,13.791633006745736,0.03215765267346812,-13.759475167873687,2204
13.723331460879157,0.03070375658448502,-13.692627609236107,13.446596685764009,0.028402484623731766,-13.418193985930586,2233
13.301752325981166,0.03172103871715634,-13.270031223486383,12.948372967475283,0.030224794307641224,-12.918148479630462,2262
12.726465375578522,0.031307015917135576,-12.69515828024329,12.259601702732322,0.027587412732892332,-12.232014208768321,2291
11.952533007982415,0.03061132663665822,-11.921921760533847,11.425017500345685,0.02720086342465561,-11.397816885889103,2320
11.01848811114899,0.029878193531041635,-10.988610028957716,10.333808645737909,0.029608210631176433,-10.304200569085316,2349
9.800456033389125,0.03247785170653952,-9.767978192952922,9.000420021799814,0.027093181567909443,-8.97332669148403,2378
8.515732564368873,0.029957993192210087,-8.485774569106601,69.02163979859479,0.025354374826481913,-68.99628927855365,2407
17.871784168146675,0.09112828664374852,-17.780656354035667,13.702451199556874,0.038393258520987184,-13.664057773826396,2436
13.697541886679787,0.032801389447777905,-13.664740464653175,13.474821512678028,0.02107589012753647,-13.453745749144428,2465
13.382708750328392,0.021039206891956246,-13.36166942053882,13.10319944398593,0.016988445172267677,-13.086210672834278,2494
12.963759841834829,0.02095407429905947,-12.942805718166431,12.615223108139713,0.018884425933382153,-12.596339267967021,2523
12.39004223875069,0.01924027349746477,-12.370801965614664,11.936682557637713,0.01478049290918671,-11.921902006706306,2552
11.609818029561406,0.017765812477242723,-11.592051950810106,11.043291716449028,0.014910792618726207,-11.028380807522124,2581
10.647997174793987,0.019160389850920327,-10.628836576047517,10.049004656023683,0.016777178882497603,-10.032227642768252,2610
9.735536318761117,0.01991054547135333,-9.715625565264952,9.23516465077358,0.014797422210727117,-9.2203668915065,2639
10.524079887449018,0.01804713121191275,-10.50603298368107,10.156878049394725,0.017880101383259867,-10.138998521112763,2668
10.057964655109645,0.015472987652350681,-10.042491698343936,9.520335872616387,0.016384664626248116,-9.50395135119953,2697
9.24300163294278,0.018541316607558346,-9.224460353662055,13.47910988225346,0.01780700894583643,-13.46130290073631,2726
10.741724391756405,0.01678901179688505,-10.72493522669278,10.021356886467048,0.015743999882081968,-10.005612668737902,2755
9.626571804580772,0.014446467539047065,-9.612125417757717,8.98361364719087,0.014882158125396323,-8.968730825238524,2784
12.062874789800507,0.0169192653112401,-12.045955552812973,10.48038797462936,0.023213619152001576,-10.457174385543418,2813
12.26360758978056,0.017758346872266625,-12.245849239261043,12.59695609269944,0.006037026182212661,-12.590919832212736,2842
12.562475268606839,0.009352723175563255,-12.553122489954434,12.321047040213525,0.008476401456689413,-12.312570622536988,2871
12.201647106578621,0.0066019832890772375,-12.1950452104293,11.902895876791625,0.005401664734941668,-11.897493885681692,2900
11.734416800796525,0.007349107660919987,-11.727067840138764,11.367058458581434,0.007119216354547348,-11.359939440161781,2929
11.114978523212336,0.006717930563295295,-11.108260502757416,10.638930059112278,0.007087522375900134,-10.631842554143045,2958
10.250835869777557,0.008077148836857692,-10.24275856901293,9.60264843122094,0.005841582881665862,-9.596807429220824,2987
9.08369957441269,0.006978932807125488,-9.076720518471783,8.321463914044136,0.006063264687504389,-8.315400925357785,3016
7.684270588539401,0.008223638086361028,-7.676046966586381,6.768010177443513,0.007366270090626404,-6.760644153156112,3045
6.0545841840556855,0.006832983172288146,-6.0477511901182535,5.1046653342458,0.009803971094367779,-5.0948610558974,3074
4.49061403516372,0.008272046989287931,-4.482341976649443,5.300872283699238,0.007084276692002221,-5.29378786340224,3103
7.713276467223414,0.01152598244048729,-7.7017505061140135,6.156728900639357,0.007111593883121963,-6.149617152931416,3132
12.328230629682277,0.010212989427486092,-12.318018003756052,10.277483889486938,0.012693350162126322,-10.264791032909292,3161
10.717473294006819,0.009473504444179685,-10.707999644757894,10.570151278402953,0.007559133710059444,-10.562592362935565,3190
10.278176633630856,0.006884718652662658,-10.271291915742145,9.774134754079633,0.005613900127664076,-9.768520794083587,3219
9.416818039419896,0.007216306963921119,-9.409601844526836,8.875778282638144,0.0051205939555590135,-8.870657996793764,3248
8.519552738690193,0.006928589527701596,-8.512624082386559,8.051500075686294,0.004857857670404215,-8.046642607292243,3277
14.803004867318183,0.06395841042419778,-14.73904632602006,12.064991917230387,0.030107356278242264,-12.034884967635163,3306
12.603665267750868,0.034933753582713625,-12.568731507760818,12.526506229839494,0.019967413845315442,-12.506538323596516,3335
12.431007096102377,0.011330617933668598,-12.419676489446234,12.170696174148965,0.007356063586420718,-12.163340340673397,3364
12.070959682107103,0.008465985101139401,-12.062493607122553,11.80181228165078,0.0031371084989699643,-11.798674726908185,3393
11.687390855286587,0.007548844016669472,-11.679842064635626,11.400363668931268,0.0049955220480935765,-11.39536791776134,3422
11.253529406697906,0.00743405372643681,-11.246095415512809,10.915701756435158,0.005258693911992343,-10.910443196254494,3451
10.611183426214552,0.0075450650813692595,-10.603638696302522,10.15895031616751,0.006440882628734133,-10.152509571176715,3480
9.853707212597428,0.007888804320266517,-9.845818297734203,8.978645257190266,0.00413456625115555,-8.97451039542139,3509
7.349476153427343,0.016482408510679183,-7.332993739757938,6.056139574641675,0.01648347013819534,-6.039656444988419,3538
9.41996500799648,0.029234423518772295,-9.390730507712906,10.293788589207471,0.019399520833935358,-10.274389756464325,3567
10.052845294578074,0.010257430662130968,-10.042587667210757,9.65387631306606,0.005129905730749653,-9.648746861820728,3596
9.29670484851976,0.00650144445626712,-9.29020357815407,8.553972750638438,0.006131675193267586,-8.547841164918072,3625
7.429298793599256,0.00717615884089023,-7.422122749236085,5.0164605874930865,0.003825080473866083,-5.0126358977461285,3654
4.358441415406115,0.007881845289054753,-4.350559474352045,3.6707052108460823,0.008206628460799698,-3.662498609154625,3683
13.941077801200757,0.023459252770969597,-13.91761846237435,10.913689579583902,0.022709150229935096,-10.890979868120851,3712
11.258329051857878,0.016961943444435496,-11.24136702464986,11.036450723631193,0.0060826069222087355,-11.030367015737347,3741
10.78687818836351,0.009225675871117243,-10.77765239139376,10.343999060909304,0.010718111970783335,-10.33328031016662,3770
10.044561246264204,0.008724173923180149,-10.035837007331217,9.566915697756066,0.010088463008931252,-9.556827376374102,3799
8.992295970201756,0.010538185551318996,-8.981757781208547,7.822033704909603,0.010815080156368492,-7.811218666819345,3828
7.368524479892314,0.00980148932669628,-7.358722783501908,7.128130769307634,0.010929519228175678,-7.117201881071107,3857
6.092379121559589,0.012283715040575972,-6.080095402592467,4.857565841843597,0.008916679077443824,-4.848648881490251,3886
19.823119762845444,0.12390968155900331,-19.699210203732257,12.48553058320442,0.1618290053004712,-12.323701841641316,3915
12.783822125873334,0.07083775913045057,-12.71298441524148,12.610671245946293,0.014301895567801147,-12.596369650511615,3944
12.418462106647933,0.009655626887063338,-12.408806444397309,12.039041021228892,0.007493191456372759,-12.03154815403761,3973
11.750456581830715,0.00763581938786964,-11.742820781804499,11.208013593623068,0.006107636323544831,-11.201905917277378,4002
10.726099936412739,0.006293691433411679,-10.719806330469504,10.074163369372883,0.006269919067884968,-10.067893779383297,4031
9.569312278596149,0.004865287132602279,-9.564446799416,8.920463848957974,0.00562413933530318,-8.914839482940403,4060
8.539425575483463,0.004640696274554059,-8.534784849055415,8.015143217238705,0.0029685367063610954,-8.012175028303028,4089
7.757070253281767,0.005349502846385047,-7.751720550436169,7.239620546324063,0.005289965037223512,-7.234330641484894,4118
10.107542936962258,0.008756006458956982,-10.098786990198306,9.581293156716676,0.009852140152876356,-9.5714411102565,4147
9.308288268243858,0.007369488584495826,-9.30091904174401,8.75070376944753,0.0043978519671786145,-8.746305887678028,4176
8.276050320008098,0.005838810284483393,-8.27021153627709,7.589523581276953,0.006517759730330611,-7.5830057869970275,4205
7.114748197195943,0.006172568940833753,-7.108575621145431,6.478547729222121,0.006657322159910624,-6.47189020477565,4234
12.47111147635564,0.018870224106272367,-12.452241075341204,11.036716494940023,0.02546763472852454,-11.011249238410882,4263
11.084029369080868,0.016648309874166597,-11.067380852578362,10.800748057070031,0.007103147034623981,-10.793644187724695,4292
10.599587434181961,0.009578118883196547,-10.590009392819304,10.188744469026549,0.006572402420297133,-10.182171846913025,4321
9.920684532661816,0.008066382673964348,-9.91261823963304,9.418222300774229,0.006327139197197636,-9.411895616919594,4350
9.105245245331046,0.00981525939610985,-9.095430149133046,8.609322142812003,0.009350971442408266,-8.599971264864491,4379
8.256802440609663,0.01255339717588982,-8.244249017919437,7.586741059227327,0.009926289451860748,-7.576814904677129,4408
6.341718267842453,0.022410123258861974,-6.319308149512311,4.760143482579594,0.01982142466359434,-4.740322011761961,4437
7.4708434076530015,0.03688223352768718,-7.433961046044329,5.8647907729697435,0.11243967355880062,-5.752350933783878,4466
6.796024412935335,0.040577176075260325,-6.755447034404717,6.527805168016822,0.008369881494910317,-6.519435241159084,4495
5.873573609197547,0.009186259128950134,-5.86438729770917,4.894767672614714,0.007154829206719862,-4.887613347146363,4524
4.142022911742609,0.008885726765981056,-4.133137115175695,3.081569829873279,0.004153526594153548,-3.0774163777849317,4553
3.4067685982621096,0.00891156943952367,-3.3978570141103592,2.9784735599450305,0.008193802385203607,-2.9702797948786643,4582
2.257517838556948,0.007776638290659004,-2.2497411746831557,1.3342737476382636,0.007975182833924758,-1.3262985702109549,4611
10.56557501926443,0.026765680234250844,-10.538809110731904,7.633236804894642,0.01613378129174224,-7.617103239076328,4640
7.570224246747438,0.010452203427943531,-7.5597721003119185,7.070618743390108,0.007282838225364685,-7.063335655009852,4669
6.724638109301785,0.007544899837841929,-6.7170932437514,6.104423881632037,0.007397878750235633,-6.097026183541897,4698
5.729219869847071,0.007420925684314315,-5.721798780077479,5.072135326081672,0.0076602818691625,-5.0644750004321075,4727
4.636918689345052,0.008269723792290346,-4.628648982947033,3.9327019104915384,0.007874480259102003,-3.9248275756835938,4756
4.396011302594707,0.007786529493962785,-4.388224752104401,4.068166737007884,0.009660846364181654,-4.058506045721273,4785
3.7892858382753922,0.009690886254544558,-3.779594888235006,3.1391154580411658,0.010669625702157485,-3.12844561686558,4814
2.8055732781200975,0.009809232271731295,-2.795764041972134,2.220683469181567,0.008912446620190037,-2.211771129506879,4843
9.613789115220209,0.025373263750738714,-9.588415480238337,6.419334715446539,0.0178041425162712,-6.401530375522849,4872
5.966139493467001,0.014794576818651244,-5.951344899069251,3.7967444141354183,0.021939198791453268,-3.7748051196073007,4901
3.1299229069082055,0.05383437244342733,-3.0760885089340126,2.025307771378914,0.08130945252106253,-1.9439982861544178,4930
6.718721154769174,0.2852202667028139,-6.4335009712631415,5.155204186397317,0.11363034543737902,-5.0415735835522675,4959
5.434400699893064,0.09830739006580828,-5.336093423122082,4.780491069354842,0.09345761864586213,-4.687033324115045,4988
4.10126301603517,0.10663419337624883,-3.9946288810149575,3.0300284951134064,0.08803754148230089,-2.94199094519151,5017
10.556263595589467,0.18539932780912455,-10.370863942879168,8.133353520283658,0.21479752000454252,-7.918556685996267,5046
8.759127013344223,0.11111992604151581,-8.648007309817952,8.255919152656487,0.09708464251155347,-8.158834676826949,5075
5.867788223079442,0.11525424615025126,-5.752533957871476,2.522600545292407,0.09757751912142323,-2.4250230367204786,5104
2.534340428412289,0.11513951318923799,-2.4192008909080362,2.8984462729597515,0.08823295293656071,-2.8102133084187466,5133
2.1868157187002364,0.12117215185996058,-2.0656436112644654,1.418647423254705,0.11365229999069619,-1.3049950726264345,5162
7.005682151924814,0.14239674405725683,-6.863285384341138,5.640843771200265,0.11553677415425799,-5.525307106760751,5191
5.02581203338724,0.14753076273130608,-4.878281363052991,3.7894826315145576,0.1214204478052865,-3.6680621594454337,5220
2.8954861150949767,0.14471254538017703,-2.7507736096702837,1.5705195929096862,0.11687294149820783,-1.4536465838947128,5249
0.8881886699365281,0.15996293537934797,-0.7282257763527195,40.97331102759437,0.13298391662867723,-40.84032717004286,5278
14.053969117220339,0.6386173305069861,-13.415351581678632,8.147866033874783,0.14455774189096637,-8.00330818648887,5307
7.8708545701637815,0.090698473410149,-7.780156262785755,7.180333859097641,0.061536035179036906,-7.11879784238022,5336
6.836545345407337,0.0926251131486735,-6.743920171668274,6.145795379064779,0.08323391032429923,-6.0625609676394845,5365
5.822001794733049,0.11107738238842511,-5.710924411424597,4.965197926074003,0.1012362695373265,-4.863962089065957,5394
4.001771774418168,0.13970322908613883,-3.8620685737214515,2.8214529404598,0.10746500871877755,-2.713988076269099,5423
5.009269782700375,0.13617426433005958,-4.873095427221868,4.8721080796908485,0.11573761965321229,-4.756370476916828,5452
4.935627236518734,0.12745706157095507,-4.808170205045824,4.312649743746867,0.1364861642364907,-4.176163732478049,5481
3.558979339084394,0.15005733317550776,-3.408922006171751,2.23219946633398,0.1362487847826122,-2.0959508440135854,5510
1.8319862799712816,0.15027663831279717,-1.6817096754366403,3.9938824915252957,0.12668444203064505,-3.867198032615459,5539
1.2476088417141544,0.1491300649653459,-1.0984787693885878,0.3488867219570464,0.14971619897184119,-0.19917049344662016,5568
5.825314301508659,0.2254293085853215,-5.599884647255827,9.189072254484733,2.0599143779383295,-7.129157749952468,5597
7.016176461384867,0.6488146544028538,-6.367361773203857,6.263484705865911,0.1088438308344478,-6.1546409404383295,5626
5.863188694172684,0.08618777366036748,-5.7770008856827,5.113715420782039,0.07961760791002122,-5.034097587112832,5655
4.763139510759314,0.10174037169463843,-4.661399172579966,4.079468317791424,0.09563313648764012,-3.9838351359409567,5684
3.839362077439633,0.13098016003395258,-3.7083819724759035,3.9816447950042453,0.1167373161400314,-3.8649076613704714,5713
3.8882843249425076,0.13754674618141655,-3.750737523559436,3.089625721484159,0.11647089181748112,-2.973154861315162,5742
2.601577128438729,0.14882282043633677,-2.45275433823187,1.8067183452369893,0.12734706000944154,-1.679371335865122,5771
